index,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7367,23256690,1628267,Michael,78741,30.22416,-97.68965,Entire home/apt,175,2,1,3/17/2018,0.07,1,72
7368,23256896,54346559,Griffin & Vanessa,78702,30.26146,-97.7173,Private room,85,1,24,3/21/2019,1.68,2,0
7369,23257141,6867190,Mary,78704,30.25839,-97.77952,Entire home/apt,110,1,53,5/12/2019,3.53,2,158
7370,23257468,170352261,Jackie,78749,30.20918,-97.8877,Entire home/apt,250,4,8,4/6/2019,0.57,1,161
7371,23258461,18365489,Martha,78721,30.27807,-97.68838,Private room,45,1,144,4/29/2019,9.75,1,75
7372,23258748,15655427,Genevieve,78736,30.2409,-97.88727,Entire home/apt,85,2,39,4/28/2019,2.7,4,147
7373,23268366,127088432,Aron,78704,30.25589,-97.76495,Entire home/apt,490,30,4,10/14/2018,0.3,1,123
7375,23268951,2799675,Meghan,78748,30.17675,-97.81715,Entire home/apt,250,2,4,10/14/2018,0.28,1,0
7377,23270885,15077280,Gary,78704,30.25337,-97.74847,Private room,63,5,4,5/13/2018,0.29,1,0
7378,23271338,112979309,Hanna,78741,30.24245,-97.73177,Entire home/apt,100,2,1,3/16/2018,0.07,1,0
7379,23271382,22603954,Edwardo,78702,30.25261,-97.72566,Entire home/apt,175,2,13,4/21/2019,1.41,1,17
7380,23273143,13538288,Mary + Tony,78731,30.34459,-97.78041,Entire home/apt,950,2,11,5/5/2019,0.87,2,353
7382,23273225,12588919,Lesia,78704,30.23985,-97.74304,Entire home/apt,399,3,2,3/18/2018,0.14,1,0
7383,23273327,173242776,Carye,78745,30.21625,-97.79555,Entire home/apt,81,2,25,5/6/2019,1.67,2,57
7384,23273555,45756354,Alex,78705,30.29004,-97.74684,Entire home/apt,81,4,1,3/18/2018,0.07,1,0
7385,23274575,159526569,Kelsey & Shahin,78753,30.35379,-97.69946,Entire home/apt,99,2,71,5/9/2019,4.87,1,126
7386,23274790,118565935,Renters Club,78746,30.27283,-97.78343,Entire home/apt,3000,3,1,5/28/2018,0.09,78,365
7387,23274995,5135541,Chad,78723,30.31783,-97.69381,Entire home/apt,50,2,41,5/11/2019,2.77,1,140
7388,23277042,18253226,Stay Local Austin,78704,30.23918,-97.74507,Entire home/apt,120,2,18,4/14/2019,1.24,13,38
7393,23288490,173372364,Mike,78704,30.24182,-97.75743,Entire home/apt,375,2,51,5/7/2019,3.45,1,146
7394,23292130,26588380,Chrissie,78723,30.31102,-97.6915,Private room,45,1,131,5/5/2019,8.87,3,84
7395,23292771,173414462,Jennifer,78724,30.28419,-97.64548,Entire home/apt,60,2,31,4/28/2019,2.16,1,164
7396,23292892,7797081,Laura,78723,30.28885,-97.70565,Entire home/apt,105,3,2,7/16/2018,0.14,1,0
7397,23293607,138398089,GuestSpaces,78702,30.2722,-97.72805,Entire home/apt,382,2,30,5/5/2019,2.1,25,318
7398,23294641,30212002,Xiuting,78741,30.23301,-97.73275,Entire home/apt,45,31,4,4/28/2019,0.4,1,102
7399,23295007,34959039,Kandice,78722,30.2809,-97.72012,Entire home/apt,550,2,4,3/12/2019,0.27,1,73
7400,23300484,173408632,Lina,78727,30.42329,-97.67896,Private room,55,1,16,10/21/2018,1.12,1,363
7401,23302535,60087541,Joan,78701,30.27143,-97.74761,Entire home/apt,150,3,20,5/5/2019,1.42,2,165
7402,23302655,9148384,Kristina,78757,30.34588,-97.73434,Entire home/apt,90,1,6,6/24/2018,0.4,1,0
7403,23303256,1135668,Joseph,78741,30.22507,-97.73443,Entire home/apt,750,2,1,2/26/2018,0.07,2,0
7404,23304367,10585849,Ames,78741,30.22142,-97.73588,Entire home/apt,195,1,88,5/9/2019,6.29,4,324
7405,23304839,39806795,Alison,78721,30.27051,-97.68124,Entire home/apt,79,3,9,5/6/2018,0.66,2,0
7406,23305557,2259858,Wendy,78735,30.24577,-97.831,Entire home/apt,289,2,18,5/5/2019,1.26,2,47
7407,23305799,167472085,Rita,78752,30.3256,-97.70466,Entire home/apt,180,3,5,5/11/2019,0.33,1,347
7408,23305848,12029813,Kimberly,78702,30.26737,-97.72178,Entire home/apt,225,1,75,5/12/2019,5.15,1,342
7409,23306982,6724024,Vincent,78702,30.26215,-97.70891,Entire home/apt,131,2,39,4/28/2019,3.76,1,67
7411,23309899,114023820,Hunter,78704,30.24888,-97.75312,Entire home/apt,225,2,37,4/28/2019,2.58,13,9
7412,23310220,12192232,Skylar,78702,30.26898,-97.72332,Private room,199,2,1,3/10/2018,0.07,3,0
7413,23310285,12192232,Skylar,78702,30.26845,-97.72485,Private room,199,2,1,3/14/2018,0.07,3,0
7414,23311539,170497902,Melissa,78758,30.38293,-97.70939,Private room,45,1,47,4/28/2019,3.18,3,151
7415,23319078,68846516,Casey,78704,30.25348,-97.74682,Entire home/apt,115,2,2,8/12/2018,0.14,1,0
7416,23320047,8872441,Sophie & Grace,78702,30.27078,-97.69766,Entire home/apt,115,1,15,5/6/2018,1.05,1,0
7417,23320176,61291922,Lucy,78704,30.23582,-97.76075,Entire home/apt,135,2,80,5/6/2019,5.49,1,280
7418,23321269,3423387,Mirelle,78745,30.21851,-97.79381,Entire home/apt,400,2,7,3/17/2019,0.49,1,27
7419,23322477,88950642,Lindsey,78704,30.2419,-97.77402,Entire home/apt,140,2,38,5/5/2019,2.65,2,143
7420,23326053,142909764,Colleen,78721,30.25506,-97.68591,Entire home/apt,75,1,57,4/29/2019,3.97,20,347
7421,23326070,142909764,Colleen,78721,30.25655,-97.68721,Entire home/apt,85,1,67,4/27/2019,4.6,20,281
7422,23326212,142909764,Colleen,78721,30.25476,-97.6867,Entire home/apt,84,1,84,4/28/2019,5.66,20,332
7423,23326525,12163994,Zach,78741,30.24143,-97.73465,Entire home/apt,400,30,11,5/9/2019,0.82,1,362
7424,23326905,2267961,Jesse,78702,30.27614,-97.71763,Entire home/apt,275,2,2,5/28/2018,0.14,2,346
7426,23328526,93353365,Angela,78723,30.31542,-97.67974,Entire home/apt,325,3,1,3/17/2018,0.07,1,0
7427,23328949,14342275,Natasha,78705,30.2894,-97.74638,Private room,100,365,1,3/19/2018,0.07,1,0
7428,23329583,154106792,R A,78702,30.27099,-97.73078,Private room,69,1,84,4/26/2019,5.81,1,35
7429,23329976,652215,Kelly,78741,30.23586,-97.73011,Entire home/apt,110,1,20,4/26/2019,1.44,1,167
7430,23335556,21328036,Alexandra & Landis,78741,30.24343,-97.72679,Private room,250,2,15,4/28/2019,1.05,1,175
7431,23337542,97694102,Joel,78745,30.21216,-97.76268,Entire home/apt,175,7,6,10/22/2018,0.43,1,255
7432,23338783,173840367,Myndi,78704,30.24159,-97.75613,Entire home/apt,200,3,49,4/29/2019,3.54,1,19
7433,23341483,72392362,Jr,78702,30.26846,-97.73312,Entire home/apt,500,2,19,5/5/2019,1.34,1,7
7434,23341977,13492660,Jeremy,78751,30.30596,-97.71724,Private room,25,1,25,4/28/2019,1.76,1,0
7435,23342054,109706533,Karina,78705,30.29639,-97.73449,Entire home/apt,60,1,45,4/21/2019,3.09,1,0
7436,23354236,46574396,Matthew,78722,30.28395,-97.71576,Entire home/apt,150,1,2,3/14/2018,0.14,1,0
7437,23354827,61824187,UncleB,78745,30.20789,-97.81657,Entire home/apt,52,10,45,3/15/2019,3.08,2,0
7438,23355201,174025580,Brandon,78758,30.39522,-97.7058,Entire home/apt,118,1,3,5/5/2019,1.53,1,77
7439,23355247,25513049,Zach,78702,30.27787,-97.70565,Entire home/apt,275,2,3,3/14/2019,0.21,1,0
7441,23355749,151838706,Alaina,78758,30.3895,-97.7004,Private room,150,1,12,4/14/2019,0.83,4,0
7442,23356980,151838706,Alaina,78758,30.3895,-97.7019,Private room,100,1,11,2/10/2019,0.75,4,0
7443,23357396,174049998,Lauren,78704,30.25035,-97.7701,Entire home/apt,150,3,1,3/17/2018,0.07,1,0
7444,23358074,28425891,Xami,78737,30.20057,-97.93927,Entire home/apt,99,1,29,5/6/2019,3.82,1,159
7445,23358095,1512182,Dustin,78741,30.23967,-97.69597,Entire home/apt,200,3,1,3/14/2018,0.07,1,0
7447,23361341,45910829,Monique,78748,30.16966,-97.81841,Private room,55,2,56,5/7/2019,3.86,1,37
7448,23361777,138039665,Jamie,78747,30.15942,-97.7503,Private room,28,1,39,4/15/2019,2.64,2,25
7450,23371802,174196579,Carina,78751,30.31051,-97.7118,Entire home/apt,150,2,10,5/3/2019,0.83,1,73
7451,23372880,71974749,Tucker,78704,30.24006,-97.73867,Entire home/apt,120,1,1,3/11/2018,0.07,1,0
7452,23374044,29960447,Lydia,78728,30.45289,-97.68949,Entire home/apt,125,3,2,3/18/2018,0.14,1,0
7453,23374656,15782486,Top Trip Rentals,78704,30.23805,-97.74261,Entire home/apt,109,1,47,4/21/2019,3.24,32,134
7454,23375683,17128229,Clay,78704,30.25723,-97.75423,Entire home/apt,295,2,11,5/5/2019,0.77,1,197
7455,23376281,22781850,Dominique,78741,30.22949,-97.74016,Private room,40,2,44,4/29/2019,3.15,2,71
7456,23378480,58408839,Kanya,78741,30.23957,-97.72371,Entire home/apt,140,1,31,4/28/2019,2.16,1,1
7457,23380082,9985769,Shaun,78704,30.25522,-97.74663,Entire home/apt,139,2,58,4/28/2019,3.97,2,45
7458,23380288,27634112,Alanna,78704,30.23824,-97.77301,Private room,70,2,3,3/12/2019,0.21,3,0
7459,23380817,137294177,Shuka,78705,30.30108,-97.73793,Private room,55,2,23,3/17/2019,1.55,1,0
7460,23382773,25118670,Coraly,78721,30.28187,-97.69317,Shared room,65,3,1,3/16/2018,0.07,3,0
7461,23388810,17574227,Taniel,78705,30.2965,-97.74141,Entire home/apt,175,3,1,3/13/2018,0.07,1,0
7462,23388875,94013803,Connie,78741,30.23687,-97.73472,Entire home/apt,500,3,9,4/28/2019,0.64,1,36
7463,23389387,38775443,Jacob,78754,30.34673,-97.62217,Private room,85,1,18,5/6/2019,1.26,2,72
7464,23391446,59052688,Stacey,78741,30.24021,-97.73359,Entire home/apt,25,1,2,10/14/2018,0.17,1,0
7465,23392843,39539163,Miriam,78752,30.33069,-97.71293,Entire home/apt,385,3,2,3/18/2018,0.14,1,0
7467,23394163,34206802,Danielle,78702,30.26462,-97.73352,Entire home/apt,400,1,1,3/2/2018,0.07,1,0
7468,23394182,27795608,Sara,78731,30.30983,-97.74906,Entire home/apt,89,2,23,4/27/2019,1.62,5,29
7469,23394443,31214940,Scott,78701,30.27062,-97.74796,Entire home/apt,159,2,5,4/12/2019,0.35,4,10
7470,23394896,1539576,Stephen,78704,30.23168,-97.77062,Entire home/apt,400,3,8,3/10/2019,0.55,2,22
7471,23395190,62570715,Cameron,78756,30.32049,-97.74098,Private room,40,3,2,3/19/2018,0.14,1,0
7472,23397304,138987897,Janet,78748,30.1846,-97.81572,Private room,48,2,11,5/11/2019,0.77,1,44
7473,23397992,35799585,Dan,78723,30.28929,-97.67694,Private room,29,1,1,1/9/2019,0.24,3,77
7474,23398697,55831168,Melissa,78703,30.27563,-97.76077,Entire home/apt,375,3,3,4/15/2019,0.21,1,365
7475,23399015,57930163,Adam,78705,30.28974,-97.74817,Entire home/apt,200,4,1,3/10/2018,0.07,1,0
7476,23399058,59341887,Cindy,78748,30.15887,-97.80241,Private room,50,2,16,5/11/2019,1.12,1,121
7477,23399267,67794598,Tim,78703,30.2905,-97.77254,Entire home/apt,300,4,1,3/19/2018,0.07,1,0
7478,23399692,59819455,Olivia,78704,30.25096,-97.74472,Entire home/apt,175,2,60,5/10/2019,4.14,4,67
7479,23399896,60439725,Cayley,78702,30.27858,-97.70776,Entire home/apt,138,2,3,4/1/2018,0.21,1,0
7480,23400546,9028408,Tony,78745,30.21984,-97.77434,Entire home/apt,169,2,38,4/28/2019,2.61,3,147
7481,23401457,83939831,Nina,78702,30.26032,-97.7225,Entire home/apt,150,3,2,3/18/2018,0.14,1,0
7483,23402900,51252298,Theodros,78717,30.48,-97.79002,Private room,33,1,40,5/5/2019,2.74,2,333
7484,23411258,3943682,Amy,78748,30.17449,-97.80456,Entire home/apt,80,2,10,4/28/2019,0.71,1,6
7485,23411411,30911691,Hattie,78704,30.25331,-97.74659,Entire home/apt,199,2,2,4/22/2018,0.14,1,0
7486,23412318,29989148,Jennifer,78703,30.29231,-97.77169,Entire home/apt,700,4,1,3/13/2019,0.48,1,180
7487,23412671,154173941,Joyce,78752,30.32365,-97.68406,Private room,65,2,8,4/28/2019,2.79,1,90
7488,23414362,167970063,Joseph,78741,30.23738,-97.71431,Private room,35,2,9,3/17/2019,0.61,1,0
7490,23416160,170497902,Melissa,78758,30.38352,-97.70773,Private room,70,2,15,5/12/2019,1.05,3,167
7491,23417780,9028408,Tony,78745,30.21955,-97.77486,Entire home/apt,79,2,45,4/29/2019,3.09,3,134
7492,23417887,15859157,Liz,78721,30.28329,-97.68674,Entire home/apt,300,2,1,3/13/2018,0.07,1,0
7493,23419264,78165350,Kaitlynn,78702,30.25936,-97.729,Entire home/apt,150,1,1,12/22/2018,0.21,2,0
7494,23420375,162522673,Bonnie,78748,30.18377,-97.82905,Private room,35,2,3,7/8/2018,0.21,3,0
7496,23420686,62254282,Julie,78758,30.37879,-97.69351,Entire home/apt,170,2,41,4/25/2019,2.81,1,65
7497,23421179,85988081,Halie,78750,30.36256,-97.79238,Entire home/apt,120,2,21,4/21/2019,1.47,1,142
7498,23421328,10799526,Matthew,78704,30.25273,-97.75488,Entire home/apt,368,2,1,3/15/2018,0.07,2,0
7499,23421913,86412252,Rebecca,78705,30.30038,-97.73484,Entire home/apt,130,2,57,5/4/2019,3.98,1,16
7500,23428792,174732213,Jordan,78757,30.34526,-97.71984,Entire home/apt,200,1,1,3/11/2018,0.07,1,0
7502,23430066,2307969,Annie,78702,30.26674,-97.70219,Entire home/apt,85,2,79,5/12/2019,5.56,1,116
7503,23430306,128848851,Mike & Larnell,78741,30.23267,-97.73368,Entire home/apt,69,1,74,5/5/2019,5.01,1,72
7504,23431047,4499074,Niz,78721,30.27952,-97.6797,Private room,75,3,4,5/13/2018,0.28,1,89
7505,23432399,31214940,Scott,78701,30.27116,-97.74764,Entire home/apt,169,2,10,4/11/2019,0.71,4,10
7506,23432564,118565935,Renters Club,78703,30.28025,-97.7591,Entire home/apt,382,2,23,4/26/2019,1.6,78,309
7507,23432565,118565935,Renters Club,78704,30.24613,-97.74915,Entire home/apt,491,2,26,5/5/2019,1.94,78,352
7509,23433779,1726059,Austin,78704,30.25242,-97.77851,Entire home/apt,699,3,11,4/28/2019,0.9,6,136
7510,23434138,22329451,Emily,78745,30.20404,-97.79561,Private room,50,1,2,3/17/2018,0.14,1,0
7511,23437098,80969951,Adam,78741,30.24216,-97.7308,Entire home/apt,269,1,1,3/14/2018,0.07,1,0
7512,23437542,7043744,Thuanly,78702,30.26171,-97.71941,Entire home/apt,300,3,2,3/17/2018,0.14,1,0
7513,23438631,44671424,Julie,78704,30.23176,-97.77694,Private room,50,1,6,4/8/2018,0.43,1,0
7514,23440099,3743639,Amy,78723,30.31345,-97.6934,Private room,70,3,3,3/17/2019,0.21,1,0
7515,23448008,173242776,Carye,78745,30.21024,-97.76053,Entire home/apt,69,2,27,5/8/2019,1.91,2,67
7516,23449060,117615048,Lisa,78703,30.30696,-97.77269,Entire home/apt,200,30,2,3/31/2019,0.24,3,130
7518,23450627,2595932,Amber,78704,30.26042,-97.76367,Entire home/apt,299,2,1,3/14/2018,0.07,2,0
7519,23450779,2051133,Jon,78721,30.25464,-97.6876,Entire home/apt,95,21,3,3/29/2019,0.42,7,188
7520,23452161,6744359,Kate,78702,30.25721,-97.71686,Entire home/apt,120,2,49,5/4/2019,3.57,1,341
7521,23453772,46872255,Alisha & Alex,78702,30.2609,-97.73423,Private room,320,1,3,10/21/2018,0.2,3,0
7522,23453831,20581308,Olivia,78751,30.30634,-97.71449,Entire home/apt,205,3,2,3/13/2018,0.14,1,0
7523,23454430,52657063,Brian,78721,30.26205,-97.68692,Shared room,35,1,2,3/18/2018,0.14,3,0
7525,23454765,36828850,Bradley,78746,30.26052,-97.78797,Entire home/apt,300,1,2,3/18/2018,0.14,1,0
7526,23455340,170465200,Rick,78723,30.31645,-97.70452,Entire home/apt,61,1,44,4/5/2019,3.08,4,156
7527,23456152,4250575,Colombina,78702,30.25233,-97.72712,Entire home/apt,200,2,33,4/21/2019,2.31,1,330
7529,23462860,7309249,Carlos,78702,30.26933,-97.73274,Entire home/apt,222,3,3,3/13/2019,0.21,1,8
7530,23463649,175093024,Heather,78738,30.32641,-97.95469,Entire home/apt,125,2,6,5/28/2018,0.43,1,0
7531,23464327,53731003,Edward,78704,30.23253,-97.77637,Private room,30,1,27,5/5/2019,1.82,1,0
7532,23467988,5054700,William,78704,30.23522,-97.74777,Entire home/apt,300,2,3,5/12/2019,0.21,2,361
7533,23468106,14759491,Adé,78741,30.23778,-97.72412,Entire home/apt,68,60,3,3/13/2018,0.21,1,0
7534,23468465,235896,Julie,78702,30.26669,-97.71915,Entire home/apt,119,1,131,5/9/2019,8.93,1,286
7535,23468860,2343684,Clare,78741,30.22813,-97.73637,Entire home/apt,125,1,9,1/5/2019,0.64,1,0
7536,23469417,1709346,Brian & Tracy,78741,30.21798,-97.69726,Entire home/apt,600,2,5,5/6/2019,0.34,3,159
7537,23470697,44583869,Angela,78704,30.24604,-97.74918,Private room,189,2,3,2/10/2019,0.21,1,365
7538,23480984,175144922,Meghan,78703,30.2794,-97.77289,Entire home/apt,250,2,3,5/20/2018,0.21,1,0
7539,23481209,1709346,Brian & Tracy,78741,30.21845,-97.69787,Private room,90,1,17,4/15/2019,1.19,3,148
7541,23481891,175296453,Tracy,78723,30.28817,-97.67344,Entire home/apt,75,1,72,4/28/2019,4.94,1,155
7542,23482771,141784596,Julie,78704,30.2475,-97.74648,Entire home/apt,485,2,3,10/21/2018,0.21,1,0
7543,23482969,158352576,Domio,78722,30.28547,-97.70982,Entire home/apt,199,2,46,5/12/2019,3.15,13,274
7544,23484560,131119159,Rob,78741,30.2196,-97.73662,Entire home/apt,50,2,5,4/20/2019,0.34,1,88
7545,23484663,25074431,Matt,78701,30.26915,-97.74135,Entire home/apt,105,28,3,10/25/2018,0.25,1,294
7546,23485999,175328728,Rodrigo,78705,30.28996,-97.74682,Private room,90,1,22,4/14/2019,1.5,1,88
7547,23489058,51252298,Theodros,78717,30.48163,-97.79137,Entire home/apt,71,1,4,3/15/2018,0.28,2,0
7548,23494517,1121114,Christina,78702,30.27952,-97.71836,Private room,99,1,41,4/27/2019,2.99,2,61
7549,23495346,52902450,Josh,78723,30.28701,-97.69781,Entire home/apt,175,1,2,4/21/2018,0.14,1,90
7550,23496157,1658082,Carter & Juli,78702,30.27459,-97.71577,Entire home/apt,110,1,101,5/12/2019,7.11,1,40
7551,23496888,29991476,Chloé,78702,30.27483,-97.70191,Entire home/apt,136,1,7,6/17/2018,0.48,1,0
7553,23503110,57315850,Shannon,78705,30.29823,-97.73697,Entire home/apt,150,1,21,4/26/2019,1.47,1,6
7554,23503153,5667549,Mike And Nadia,78726,30.40096,-97.84565,Private room,39,2,10,5/7/2019,2.88,2,89
7555,23503771,57308515,Dormigo,78702,30.2589,-97.71513,Entire home/apt,49,1,34,4/20/2019,2.45,27,5
7556,23503794,57308515,Dormigo,78702,30.2603,-97.71694,Entire home/apt,60,1,53,5/7/2019,3.71,27,0
7557,23503798,57308515,Dormigo,78702,30.25861,-97.71632,Entire home/apt,64,1,64,4/24/2019,4.54,27,0
7558,23503803,57308515,Dormigo,78702,30.2595,-97.71532,Entire home/apt,63,1,39,5/5/2019,2.77,27,1
7559,23504585,21607195,Pixie,78704,30.2331,-97.78113,Entire home/apt,199,1,53,4/28/2019,3.62,6,75
7562,23504784,49170887,Matt Manuel,78701,30.27079,-97.74647,Entire home/apt,200,1,1,3/13/2018,0.07,14,54
7563,23505785,12192232,Skylar,78702,30.26878,-97.72332,Private room,199,1,1,3/15/2018,0.07,3,0
7564,23505794,3489013,Natasha,78702,30.26265,-97.71963,Entire home/apt,80,1,109,5/13/2019,7.48,1,245
7565,23506185,58930882,Feyijimi,78759,30.40787,-97.72274,Entire home/apt,98,3,3,3/16/2018,0.21,1,0
7567,23508477,52255449,Panithan,78753,30.39123,-97.64894,Private room,95,2,4,5/7/2018,0.28,1,0
7568,23513085,57308515,Dormigo,78702,30.26035,-97.71562,Entire home/apt,62,1,46,4/28/2019,3.21,27,0
7569,23514403,154831826,Agatha + Jeremy,78702,30.27184,-97.71862,Entire home/apt,165,2,56,5/12/2019,3.94,1,155
7570,23517054,61035143,Jay,78702,30.2721,-97.72153,Private room,200,1,46,5/7/2019,3.24,2,15
7573,23523768,3427540,Forest,78702,30.27969,-97.70416,Entire home/apt,295,1,2,4/14/2019,0.27,2,361
7574,23523897,1898818,Jared,78701,30.27276,-97.74717,Entire home/apt,600,4,1,3/14/2018,0.07,2,0
7575,23523952,98323,Noah,78704,30.24545,-97.75551,Entire home/apt,77,2,66,1/1/2019,4.5,2,0
7576,23525508,3911823,Rory,78703,30.27731,-97.75725,Entire home/apt,225,2,2,3/16/2018,0.14,1,0
7579,23527074,2432533,James & Chen,78745,30.20752,-97.81794,Private room,25,2,4,9/18/2018,0.28,2,0
7581,23527387,8387400,Todd,78752,30.34468,-97.71345,Entire home/apt,185,2,4,4/28/2019,2.55,2,146
7583,23527638,175759711,Nathan,78759,30.38682,-97.73667,Entire home/apt,250,2,2,3/18/2018,0.14,1,0
7585,23528359,72031569,Yelena,78704,30.23591,-97.77627,Private room,100,1,1,3/17/2018,0.07,1,0
7586,23535320,43782388,ResortShare2,78701,30.27227,-97.74706,Private room,312,2,2,10/14/2018,0.23,14,305
7587,23536971,158352576,Domio,78704,30.23621,-97.74263,Entire home/apt,199,2,50,5/12/2019,3.61,13,282
7588,23538728,133582472,Daria,78722,30.28914,-97.72149,Private room,48,2,3,7/29/2018,0.2,1,0
7589,23539929,2128112,Tammy,78756,30.31887,-97.73737,Private room,85,2,2,3/18/2018,0.14,1,0
7590,23540097,175862282,Charmaine,78723,30.31865,-97.70346,Private room,40,1,69,2/17/2019,4.86,1,0
7591,23540529,173101510,Krystina,78744,30.16192,-97.78337,Entire home/apt,40,1,2,3/14/2018,0.14,1,0
7592,23540705,66449776,Brooke,78741,30.22302,-97.69512,Private room,40,1,7,5/17/2018,0.49,1,0
7593,23542067,1726785,Sid,78702,30.2745,-97.70329,Private room,36,30,7,1/10/2019,0.5,2,323
7595,23542428,78696293,John,78704,30.25504,-97.74634,Entire home/apt,300,2,3,4/29/2018,0.21,1,0
7596,23542505,16426368,Matthew,78722,30.28138,-97.71742,Entire home/apt,150,3,3,6/3/2018,0.21,1,0
7597,23543616,16060575,Stuart,78704,30.25723,-97.77521,Entire home/apt,400,2,5,4/14/2019,0.35,1,185
7598,23545625,14701293,Ellana,78702,30.26385,-97.71879,Entire home/apt,100,3,49,4/1/2019,3.36,1,9
7599,23546989,28023946,Madeline,78704,30.22439,-97.76172,Entire home/apt,140,3,7,5/27/2018,0.49,1,0
7600,23547218,89032985,Alyce,78704,30.25988,-97.77476,Entire home/apt,185,2,5,3/17/2019,0.35,1,0
7601,23547997,20437196,Layla,78741,30.23791,-97.72946,Entire home/apt,60,1,1,3/18/2018,0.07,1,0
7602,23548316,16616107,Fabienne,78756,30.32636,-97.7371,Entire home/apt,80,30,4,7/8/2018,0.28,1,0
7604,23549533,122601175,Alan,78725,30.26275,-97.62942,Private room,25,1,29,4/26/2019,2.06,2,17
7605,23551044,175971774,Kaleigh,78722,30.28375,-97.71447,Entire home/apt,230,1,1,3/18/2018,0.07,1,0
7606,23557981,34908826,Jessica,78727,30.41731,-97.73448,Entire home/apt,300,3,1,12/27/2018,0.22,1,70
7608,23558735,50405612,Josué,78721,30.27064,-97.69323,Private room,43,2,22,3/8/2019,1.55,7,196
7609,23561095,53100594,Ken,78704,30.23969,-97.75601,Entire home/apt,95,2,11,7/3/2018,0.77,1,0
7611,23561831,31214940,Scott,78701,30.27238,-97.74659,Entire home/apt,169,2,19,4/18/2019,1.32,4,10
7612,23561938,338887,Aryn,78704,30.25522,-97.77841,Entire home/apt,95,4,38,3/17/2019,2.66,1,10
7613,23562097,50405612,Josué,78721,30.2719,-97.69295,Private room,25,2,6,4/8/2019,1.03,7,82
7616,23563871,21848437,Tania,78703,30.28837,-97.75961,Entire home/apt,275,2,11,5/6/2019,0.76,1,117
7617,23563942,118565935,Renters Club,78704,30.24908,-97.75555,Entire home/apt,818,2,19,3/14/2019,1.31,78,8
7618,23564286,174041277,Ryan,78704,30.23517,-97.74824,Entire home/apt,129,3,62,5/12/2019,4.37,1,137
7619,23564591,91394231,Clinton,78754,30.35118,-97.61198,Private room,125,1,2,3/17/2018,0.14,1,0
7620,23564752,3777023,Lauren,78744,30.20069,-97.73121,Private room,93,2,9,10/24/2018,0.64,1,0
7621,23564849,15717249,Carlos,78721,30.28359,-97.68492,Shared room,27,1,23,2/17/2019,1.62,7,90
7622,23565190,158352576,Domio,78702,30.27703,-97.71904,Entire home/apt,169,2,54,4/29/2019,3.88,13,262
7623,23565215,158352576,Domio,78702,30.27924,-97.71974,Entire home/apt,139,2,45,5/6/2019,3.25,13,271
